method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.244389,1.011387,0.101833,1.357609,736.589058,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_13_amt_0p10/yolo26n_l1_combo_20_10_6_13_amt_0p10.pt,val,4.728055,2376981,59926,2.521097,0.505525,0.687618,0.001107,0.002437,0.283232,0.985587,0.067749,1.336568,748.185103,"20,10,6,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
