method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.357373,1.031746,0.061774,1.450892,689.231282,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_8_amt_0p10/yolo26n_l1_layer_8_amt_0p10.pt,val,4.726157,2376981,34407,1.447508,0.506399,0.688910,0.000233,0.001145,0.315420,1.011901,0.084489,1.411809,708.311152,8,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
