model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
4_layer_replacement_snow_p10,8,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,12,1,21.33249157,74.35754847,8368.74837760,1.15123447,8444.25716054,8401.69786900,9070.59399395,0.11842368,8465.58965211,8421.68609550,9094.59738370,0.11808281,116.34375000,189.95952994,94.97976497,2
