method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.243893,1.015247,0.070028,1.329169,752.350019,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p10/combo_22_10_8_17_amt_0p10/yolo26n_l2_combo_22_10_8_17_amt_0p10.pt,val,4.728055,2376981,108333,4.557588,0.238607,0.390065,0.268025,0.299990,0.258190,0.982611,0.062413,1.303215,767.333357,"22,10,8,17",0.1,mask-based structured pruning; architecture shape unchanged
