pruning_method,combo_layers,combo_size,amount_tested,method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
l1_unstructured,"20,6,13,22",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_13_22_amt_0p10/yolo26n_l1_combo_20_6_13_22_amt_0p10.pt,val,4.728055,2376981,81221,3.416981,0.506600,0.688663,0.000032,0.001392,0.254675,0.982010,0.073364,1.310050,763.329784,"20,6,13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,13,16",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_13_16_amt_0p20/yolo26n_l1_combo_10_13_16_amt_0p20.pt,val,4.727647,2376981,79901,3.361449,0.503968,0.686342,0.002665,0.003713,0.291610,0.997440,0.075440,1.364490,732.874711,"10,13,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6,22",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_6_22_amt_0p10/yolo26n_l1_combo_10_6_22_amt_0p10.pt,val,4.727443,2376981,79286,3.335576,0.505695,0.688163,0.000938,0.001892,0.265443,0.973400,0.058936,1.297779,770.547107,"10,6,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_10_amt_0p20/yolo26n_l1_combo_20_10_amt_0p20.pt,val,4.726974,2376981,78877,3.318369,0.507197,0.689075,-0.000565,0.000980,0.266334,0.970959,0.051048,1.288342,776.191518,"20,10",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,13,16",4,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_6_13_16_amt_0p20/yolo26n_l1_combo_20_6_13_16_amt_0p20.pt,val,4.728055,2376981,77212,3.248322,0.502603,0.685064,0.004029,0.004991,0.263432,0.994743,0.082360,1.340535,745.970710,"20,6,13,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13,22,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_13_22_16_amt_0p10/yolo26n_l1_combo_20_13_22_16_amt_0p10.pt,val,4.728259,2376981,75993,3.197039,0.507114,0.689593,-0.000482,0.000463,0.272719,0.980090,0.040849,1.293658,773.002006,"20,13,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,22,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_22_16_amt_0p10/yolo26n_l1_combo_10_22_16_amt_0p10.pt,val,4.727647,2376981,74058,3.115633,0.506223,0.689767,0.000409,0.000288,0.253038,0.990244,0.064865,1.308146,764.440539,"10,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6,16",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_6_16_amt_0p20/yolo26n_l1_combo_10_6_16_amt_0p20.pt,val,4.727443,2376981,73348,3.085763,0.504835,0.685264,0.001798,0.004791,0.284079,0.985904,0.071839,1.341822,745.255412,"10,6,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,13",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_13_amt_0p20/yolo26n_l1_combo_10_13_amt_0p20.pt,val,4.726974,2376981,73142,3.077097,0.504068,0.687639,0.002564,0.002417,0.286290,0.988512,0.073949,1.348751,741.426883,"10,13",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,22,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_22_16_amt_0p10/yolo26n_l1_combo_20_6_22_16_amt_0p10.pt,val,4.728055,2376981,72716,3.059175,0.506178,0.690085,0.000454,-0.000030,0.269115,0.972400,0.043017,1.284532,778.493849,"20,6,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13,22",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_13_22_amt_0p10/yolo26n_l1_combo_20_13_22_amt_0p10.pt,val,4.727586,2376981,72617,3.055010,0.506884,0.689420,-0.000251,0.000635,0.262511,0.982679,0.081583,1.326774,753.708019,"20,13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,22",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_22_amt_0p10/yolo26n_l1_combo_10_22_amt_0p10.pt,val,4.726974,2376981,70682,2.973604,0.506204,0.689285,0.000428,0.000770,0.261023,0.993150,0.102725,1.356899,736.974695,"10,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,13",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_6_13_amt_0p20/yolo26n_l1_combo_20_6_13_amt_0p20.pt,val,4.727382,2376981,70453,2.963970,0.503453,0.687777,0.003180,0.002278,0.253746,0.997473,0.090698,1.341917,745.202317,"20,6,13",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13,22,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_13_22_16_amt_0p10/yolo26n_l1_combo_6_13_22_16_amt_0p10.pt,val,4.728055,2376981,69851,2.938644,0.506209,0.689252,0.000423,0.000803,0.253785,1.000199,0.065736,1.319721,757.735758,"6,13,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,22",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_22_amt_0p10/yolo26n_l1_combo_20_6_22_amt_0p10.pt,val,4.727382,2376981,69340,2.917146,0.505757,0.687904,0.000875,0.002151,0.250505,0.971221,0.043086,1.264813,790.630943,"20,6,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_6_amt_0p20/yolo26n_l1_combo_10_6_amt_0p20.pt,val,4.726769,2376981,66589,2.801411,0.505414,0.686830,0.001218,0.003225,0.278516,0.999795,0.076256,1.354566,738.243699,"10,6",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13,22",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_13_22_amt_0p10/yolo26n_l1_combo_6_13_22_amt_0p10.pt,val,4.727443,2376981,66475,2.796615,0.506462,0.688556,0.000170,0.001500,0.284362,0.972984,0.045514,1.302860,767.542201,"6,13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,22,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_22_16_amt_0p10/yolo26n_l1_combo_20_22_16_amt_0p10.pt,val,4.727586,2376981,64112,2.697203,0.506307,0.690711,0.000325,-0.000656,0.272469,0.992613,0.078888,1.343970,744.064313,"20,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,6,13,16",5,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_13_16_amt_0p10/yolo26n_l1_combo_20_10_6_13_16_amt_0p10.pt,val,4.729522,2376981,63302,2.663126,0.505981,0.689467,0.000651,0.000588,0.265891,0.972538,0.050825,1.289254,775.642487,"20,10,6,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"13,22,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_13_22_16_amt_0p10/yolo26n_l1_combo_13_22_16_amt_0p10.pt,val,4.727647,2376981,61247,2.576672,0.507006,0.689574,-0.000374,0.000482,0.270711,0.984941,0.071986,1.327638,753.217150,"13,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,22",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_22_amt_0p10/yolo26n_l1_combo_20_22_amt_0p10.pt,val,4.726974,2376981,60736,2.555174,0.506236,0.689170,0.000396,0.000886,0.244924,0.980806,0.051618,1.277347,782.872626,"20,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13,16",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_13_16_amt_0p20/yolo26n_l1_combo_20_13_16_amt_0p20.pt,val,4.727586,2376981,60009,2.524589,0.503695,0.687016,0.002938,0.003040,0.244330,0.971990,0.039433,1.255753,796.335155,"20,13,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,6,13",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_13_amt_0p10/yolo26n_l1_combo_20_10_6_13_amt_0p10.pt,val,4.728055,2376981,59926,2.521097,0.505525,0.687618,0.001107,0.002437,0.283232,0.985587,0.067749,1.336568,748.185103,"20,10,6,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,22,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_22_16_amt_0p10/yolo26n_l1_combo_6_22_16_amt_0p10.pt,val,4.727443,2376981,57970,2.438808,0.506262,0.690258,0.000370,-0.000203,0.252402,0.981693,0.064992,1.299088,769.770886,"6,22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"13,22",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_13_22_amt_0p10/yolo26n_l1_combo_13_22_amt_0p10.pt,val,4.726974,2376981,57871,2.434643,0.506792,0.689386,-0.000160,0.000669,0.274213,0.973691,0.049068,1.296972,771.026758,"13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,16",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_16_amt_0p20/yolo26n_l1_combo_10_16_amt_0p20.pt,val,4.726974,2376981,56145,2.362030,0.505617,0.688263,0.001015,0.001792,0.286965,0.983072,0.073210,1.343248,744.464247,"10,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,13,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_13_16_amt_0p10/yolo26n_l1_combo_20_10_13_16_amt_0p10.pt,val,4.728259,2376981,54698,2.301154,0.507053,0.689793,-0.000420,0.000263,0.254206,0.992217,0.100748,1.347171,742.295999,"20,10,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,22",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_22_amt_0p10/yolo26n_l1_combo_6_22_amt_0p10.pt,val,4.726769,2376981,54594,2.296779,0.505943,0.688124,0.000689,0.001931,0.310005,0.985558,0.066103,1.361666,734.394399,"6,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,16",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_6_16_amt_0p20/yolo26n_l1_combo_20_6_16_amt_0p20.pt,val,4.727382,2376981,53456,2.248903,0.505440,0.688448,0.001192,0.001607,0.256287,0.983172,0.069916,1.309375,763.723392,"20,6,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_13_amt_0p20/yolo26n_l1_combo_20_13_amt_0p20.pt,val,4.726974,2376981,53250,2.240237,0.504524,0.687684,0.002108,0.002371,0.300678,0.999610,0.070718,1.371006,729.391286,"20,13",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,6,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_16_amt_0p10/yolo26n_l1_combo_20_10_6_16_amt_0p10.pt,val,4.728055,2376981,51421,2.163290,0.506262,0.690268,0.000370,-0.000212,0.257615,0.987086,0.063762,1.308464,764.255036,"20,10,6,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,13",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_13_amt_0p10/yolo26n_l1_combo_20_10_13_amt_0p10.pt,val,4.727586,2376981,51322,2.159125,0.505427,0.688076,0.001206,0.001979,0.259780,1.003196,0.091128,1.354104,738.495515,"20,10,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,10,1,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_10_amt_0p20/yolo26n_l1_combo_10_amt_0p20.pt,val,4.726361,2376981,49386,2.077678,0.507033,0.688809,-0.000401,0.001246,0.292206,0.986533,0.049411,1.328150,752.927110,10,0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"22,16",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_22_16_amt_0p10/yolo26n_l1_combo_22_16_amt_0p10.pt,val,4.726974,2376981,49366,2.076836,0.506522,0.690735,0.000110,-0.000680,0.256682,0.992639,0.075631,1.324951,754.744744,"22,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6,13,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_6_13_16_amt_0p10/yolo26n_l1_combo_10_6_13_16_amt_0p10.pt,val,4.728055,2376981,48556,2.042759,0.505976,0.689461,0.000657,0.000594,0.304990,0.973414,0.071555,1.349959,740.763212,"10,6,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,6",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_6_amt_0p10/yolo26n_l1_combo_20_10_6_amt_0p10.pt,val,4.727382,2376981,48045,2.021261,0.505901,0.688326,0.000731,0.001729,0.287296,0.987086,0.044773,1.319154,758.061321,"20,10,6",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13,16",3,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_6_13_16_amt_0p20/yolo26n_l1_combo_6_13_16_amt_0p20.pt,val,4.727443,2376981,47721,2.007631,0.502544,0.685086,0.004088,0.004969,0.250752,0.983783,0.063903,1.298438,770.155926,"6,13,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_6_amt_0p20/yolo26n_l1_combo_20_6_amt_0p20.pt,val,4.726769,2376981,46697,1.964551,0.505658,0.687992,0.000974,0.002063,0.258823,0.985742,0.054524,1.299090,769.769727,"20,6",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,22,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_22_amt_0p10/yolo26n_l1_combo_22_amt_0p10.pt,val,4.726361,2376981,45990,1.934807,0.506280,0.689161,0.000353,0.000894,0.260743,0.972199,0.049970,1.282912,779.476669,22,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6,13",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_6_13_amt_0p10/yolo26n_l1_combo_10_6_13_amt_0p10.pt,val,4.727443,2376981,45180,1.900730,0.505668,0.687634,0.000964,0.002421,0.266963,0.972034,0.039375,1.278372,782.244731,"10,6,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_16_amt_0p10/yolo26n_l1_combo_20_10_16_amt_0p10.pt,val,4.727586,2376981,42817,1.801319,0.506454,0.690062,0.000178,-0.000007,0.253051,0.980640,0.068723,1.302414,767.805134,"20,10,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_6_13_amt_0p20/yolo26n_l1_combo_6_13_amt_0p20.pt,val,4.726769,2376981,40962,1.723278,0.503348,0.687589,0.003284,0.002466,0.258076,0.985849,0.067994,1.311919,762.242253,"6,13",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,13,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_13_16_amt_0p10/yolo26n_l1_combo_10_13_16_amt_0p10.pt,val,4.727647,2376981,39952,1.680788,0.507099,0.689896,-0.000467,0.000159,0.245935,0.972507,0.043012,1.261454,792.736132,"10,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,10",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_amt_0p10/yolo26n_l1_combo_20_10_amt_0p10.pt,val,4.726974,2376981,39441,1.659290,0.506089,0.689341,0.000543,0.000714,0.269463,0.973086,0.050031,1.292580,773.646372,"20,10",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,13,16",4,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_13_16_amt_0p10/yolo26n_l1_combo_20_6_13_16_amt_0p10.pt,val,4.728055,2376981,38610,1.624329,0.506156,0.689307,0.000476,0.000748,0.296838,0.988002,0.070334,1.355174,737.912392,"20,6,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_6_16_amt_0p10/yolo26n_l1_combo_10_6_16_amt_0p10.pt,val,4.727443,2376981,36675,1.542924,0.506154,0.690186,0.000478,-0.000131,0.292727,0.999498,0.077513,1.369737,730.067144,"10,6,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,13",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_13_amt_0p10/yolo26n_l1_combo_10_13_amt_0p10.pt,val,4.726974,2376981,36576,1.538759,0.505453,0.688158,0.001180,0.001897,0.250400,1.000979,0.070546,1.321925,756.472419,"10,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,16",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_16_amt_0p20/yolo26n_l1_combo_20_16_amt_0p20.pt,val,4.726974,2376981,36253,1.525170,0.507519,0.689112,-0.000886,0.000943,0.267916,0.972400,0.043862,1.284179,778.707822,"20,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,13",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_13_amt_0p10/yolo26n_l1_combo_20_6_13_amt_0p10.pt,val,4.727382,2376981,35234,1.482300,0.506509,0.688690,0.000123,0.001365,0.257518,0.996581,0.066886,1.320985,757.010646,"20,6,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,6",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_6_amt_0p10/yolo26n_l1_combo_10_6_amt_0p10.pt,val,4.726769,2376981,33299,1.400895,0.505808,0.688114,0.000824,0.001942,0.276801,1.000720,0.070497,1.348018,741.830036,"10,6",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"13,16",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_13_16_amt_0p20/yolo26n_l1_combo_13_16_amt_0p20.pt,val,4.726974,2376981,30518,1.283898,0.503653,0.686884,0.002979,0.003171,0.251348,0.985179,0.071999,1.308526,764.218420,"13,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_13_16_amt_0p10/yolo26n_l1_combo_20_13_16_amt_0p10.pt,val,4.727586,2376981,30006,1.262358,0.507146,0.689605,-0.000514,0.000450,0.256679,0.986070,0.078410,1.321159,756.911409,"20,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,20,1,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_20_amt_0p20/yolo26n_l1_combo_20_amt_0p20.pt,val,4.726361,2376981,29494,1.240818,0.506573,0.689777,0.000059,0.000278,0.283326,0.986667,0.064918,1.334911,749.113501,20,0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"10,16",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_16_amt_0p10/yolo26n_l1_combo_10_16_amt_0p10.pt,val,4.726974,2376981,28071,1.180952,0.506387,0.690086,0.000245,-0.000031,0.273106,0.984601,0.100382,1.358089,736.328918,"10,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,6,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_6_16_amt_0p10/yolo26n_l1_combo_20_6_16_amt_0p10.pt,val,4.727382,2376981,26729,1.124494,0.506004,0.690287,0.000628,-0.000232,0.262047,0.972355,0.049947,1.284348,778.605046,"20,6,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"20,13",2,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_13_amt_0p10/yolo26n_l1_combo_20_13_amt_0p10.pt,val,4.726974,2376981,26630,1.120329,0.506982,0.689594,-0.000350,0.000461,0.298112,0.972363,0.045426,1.315901,759.935804,"20,13",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,10,1,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_10_amt_0p10/yolo26n_l1_combo_10_amt_0p10.pt,val,4.726361,2376981,24695,1.038923,0.505913,0.689404,0.000719,0.000652,0.242349,0.987739,0.042677,1.272766,785.690585,10,0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,16",2,0.20,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p20/combo_6_16_amt_0p20/yolo26n_l1_combo_6_16_amt_0p20.pt,val,4.726769,2376981,23965,1.008212,0.505218,0.688310,0.001414,0.001745,0.306346,0.998964,0.081146,1.386456,721.263635,"6,16",0.2,mask-based unstructured pruning; sparse weights with unchanged architecture shape
l1_unstructured,"6,13,16",3,0.10,L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_13_16_amt_0p10/yolo26n_l1_combo_6_13_16_amt_0p10.pt,val,4.727443,2376981,23864,1.003963,0.506183,0.689392,0.000449,0.000664,0.302138,0.999790,0.076225,1.378153,725.608609,"6,13,16",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
