pruning_method,combo_layers,combo_size,amount_tested,method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
l2_structured,20,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_amt_0p10/yolo26n_l2_combo_20_amt_0p10.pt,val,4.726361,2376981,14979,0.630169,0.489231,0.683530,0.017401,0.006525,0.289457,0.995361,0.079240,1.364058,733.106525,20,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,13,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_13_amt_0p10/yolo26n_l2_combo_13_amt_0p10.pt,val,4.726361,2376981,11715,0.492852,0.470154,0.638727,0.036479,0.051328,0.277726,1.035041,0.073277,1.386044,721.477916,13,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,10,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_amt_0p10/yolo26n_l2_combo_10_amt_0p10.pt,val,4.726361,2376981,25080,1.055120,0.466356,0.637345,0.040276,0.052710,0.279705,0.987308,0.074378,1.341391,745.494962,10,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,20,1,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_amt_0p20/yolo26n_l2_combo_20_amt_0p20.pt,val,4.726361,2376981,29955,1.260212,0.459252,0.668721,0.047380,0.021334,0.250480,0.972777,0.049817,1.273073,785.500789,20,0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_13_amt_0p10/yolo26n_l2_combo_20_13_amt_0p10.pt,val,4.726974,2376981,26691,1.122895,0.452123,0.633237,0.054510,0.056818,0.279941,0.975481,0.044511,1.299932,769.270894,"20,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_amt_0p10/yolo26n_l2_combo_20_10_amt_0p10.pt,val,4.726974,2376981,40056,1.685163,0.437222,0.618515,0.069410,0.071540,0.271013,0.985885,0.077421,1.334319,749.446010,"20,10",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,13",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_13_amt_0p10/yolo26n_l2_combo_10_13_amt_0p10.pt,val,4.726974,2376981,36792,1.547846,0.417326,0.568863,0.089306,0.121193,0.274378,0.982888,0.070264,1.327530,753.278436,"10,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,22,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_22_amt_0p10/yolo26n_l2_combo_22_amt_0p10.pt,val,4.726361,2376981,46136,1.940949,0.396377,0.581774,0.110255,0.108281,0.249987,0.982629,0.102421,1.335037,749.042746,22,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,16,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_16_amt_0p10/yolo26n_l2_combo_16_amt_0p10.pt,val,4.726361,2376981,3491,0.146867,0.391477,0.568352,0.115156,0.121704,0.292833,0.990334,0.050098,1.333265,750.038707,16,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,10,1,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_10_amt_0p20/yolo26n_l2_combo_10_amt_0p20.pt,val,4.726361,2376981,49389,2.077804,0.387412,0.537850,0.119220,0.152205,0.254776,0.998871,0.070880,1.324526,754.987079,10,0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,13",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_13_amt_0p10/yolo26n_l2_combo_20_10_13_amt_0p10.pt,val,4.727586,2376981,51768,2.177889,0.384306,0.543870,0.122327,0.146185,0.269440,0.985181,0.065237,1.319859,757.656965,"20,10,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,16",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_16_amt_0p10/yolo26n_l2_combo_20_16_amt_0p10.pt,val,4.726974,2376981,18467,0.776910,0.375986,0.563415,0.130647,0.126640,0.253048,0.971176,0.043035,1.267259,789.104954,"20,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"13,22",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_13_22_amt_0p10/yolo26n_l2_combo_13_22_amt_0p10.pt,val,4.726974,2376981,57848,2.433675,0.370378,0.543294,0.136254,0.146761,0.271670,0.971422,0.049652,1.292744,773.548493,"13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,16",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_16_amt_0p10/yolo26n_l2_combo_10_16_amt_0p10.pt,val,4.726974,2376981,28568,1.201861,0.358743,0.532211,0.147890,0.157844,0.255384,0.984655,0.069038,1.309077,763.896966,"10,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,22",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_22_amt_0p10/yolo26n_l2_combo_20_22_amt_0p10.pt,val,4.726974,2376981,61112,2.570992,0.354291,0.526529,0.152341,0.163526,0.269089,1.001527,0.070249,1.340865,745.787050,"20,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,22,1,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_22_amt_0p20/yolo26n_l2_combo_22_amt_0p20.pt,val,4.726361,2376981,92397,3.887158,0.348809,0.517914,0.157823,0.172141,0.252265,0.970513,0.043067,1.265845,789.986420,22,0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,22",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_22_amt_0p20/yolo26n_l2_combo_20_22_amt_0p20.pt,val,4.726974,2376981,122349,5.147243,0.348328,0.517314,0.158304,0.172741,0.262123,0.987460,0.049617,1.299200,769.704555,"20,22",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,22",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_22_amt_0p10/yolo26n_l2_combo_10_22_amt_0p10.pt,val,4.726974,2376981,71213,2.995943,0.342008,0.505811,0.164624,0.184244,0.263260,1.007577,0.088135,1.358972,735.850098,"10,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,13,1,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_13_amt_0p20/yolo26n_l2_combo_13_amt_0p20.pt,val,4.726361,2376981,23491,0.988270,0.335626,0.466810,0.171007,0.223245,0.282975,0.983511,0.083218,1.349704,740.903303,13,0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_10_amt_0p20/yolo26n_l2_combo_20_10_amt_0p20.pt,val,4.726974,2376981,79341,3.337890,0.329753,0.490498,0.176879,0.199557,0.267519,0.982247,0.079420,1.329186,752.340349,"20,10",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"13,16",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_13_16_amt_0p10/yolo26n_l2_combo_13_16_amt_0p10.pt,val,4.726974,2376981,15203,0.639593,0.328868,0.474988,0.177765,0.215068,0.259117,0.988135,0.039169,1.286421,777.350737,"13,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_16_amt_0p10/yolo26n_l2_combo_20_10_16_amt_0p10.pt,val,4.727586,2376981,43544,1.831904,0.327682,0.508373,0.178950,0.181682,0.246562,0.985208,0.060444,1.292214,773.865491,"20,10,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_13_22_amt_0p10/yolo26n_l2_combo_20_13_22_amt_0p10.pt,val,4.727586,2376981,72824,3.063718,0.323240,0.482892,0.183392,0.207163,0.251998,0.970681,0.042594,1.265272,790.343620,"20,13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,6,1,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_6_amt_0p10/yolo26n_l2_combo_6_amt_0p10.pt,val,4.726157,2376981,8387,0.352843,0.321437,0.459817,0.185195,0.230238,0.259824,0.983962,0.074423,1.318209,758.604883,6,0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_22_amt_0p10/yolo26n_l2_combo_20_10_22_amt_0p10.pt,val,4.727586,2376981,86189,3.625986,0.320624,0.476723,0.186008,0.213332,0.263986,0.986727,0.067145,1.317858,758.807228,"20,10,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_13_16_amt_0p10/yolo26n_l2_combo_20_13_16_amt_0p10.pt,val,4.727586,2376981,30179,1.269636,0.309085,0.467798,0.197547,0.222257,0.297490,0.972790,0.045024,1.315304,760.280460,"20,13,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,13,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_13_22_amt_0p10/yolo26n_l2_combo_10_13_22_amt_0p10.pt,val,4.727647,2376981,82925,3.488669,0.303402,0.446028,0.203231,0.244027,0.271079,0.982573,0.074048,1.327700,753.182308,"10,13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,6",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_amt_0p10/yolo26n_l2_combo_20_6_amt_0p10.pt,val,4.726769,2376981,23363,0.982885,0.300060,0.444375,0.206573,0.245680,0.257920,0.991649,0.101544,1.351114,740.130264,"20,6",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"22,16",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_22_16_amt_0p10/yolo26n_l2_combo_22_16_amt_0p10.pt,val,4.726974,2376981,49624,2.087690,0.284662,0.461554,0.221970,0.228501,0.256789,0.971939,0.049593,1.278321,782.276114,"22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"6,13",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_6_13_amt_0p10/yolo26n_l2_combo_6_13_amt_0p10.pt,val,4.726769,2376981,20099,0.845568,0.283159,0.419361,0.223474,0.270694,0.265150,0.971891,0.042694,1.279735,781.411740,"6,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,13,22",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_13_22_amt_0p10/yolo26n_l2_combo_20_10_13_22_amt_0p10.pt,val,4.728259,2376981,97901,4.118712,0.281455,0.417503,0.225177,0.272553,0.259349,0.970835,0.042714,1.272897,785.609490,"20,10,13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,13,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_13_16_amt_0p10/yolo26n_l2_combo_10_13_16_amt_0p10.pt,val,4.727647,2376981,40280,1.694587,0.273293,0.399571,0.233339,0.290484,0.271905,0.974469,0.052977,1.299351,769.615093,"10,13,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,22",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_10_22_amt_0p20/yolo26n_l2_combo_10_22_amt_0p20.pt,val,4.726974,2376981,141783,5.964835,0.270453,0.409920,0.236179,0.280136,0.278025,0.986460,0.045045,1.309530,763.632835,"10,22",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,22",3,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_10_22_amt_0p20/yolo26n_l2_combo_20_10_22_amt_0p20.pt,val,4.727586,2376981,171735,7.224921,0.270399,0.409864,0.236234,0.280191,0.279397,0.999829,0.078237,1.357463,736.668192,"20,10,22",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,6",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_amt_0p10/yolo26n_l2_combo_10_6_amt_0p10.pt,val,4.726769,2376981,33464,1.407836,0.267266,0.395791,0.239366,0.294264,0.263588,0.987168,0.071149,1.321904,756.484329,"10,6",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,16,1,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_16_amt_0p20/yolo26n_l2_combo_16_amt_0p20.pt,val,4.726361,2376981,6691,0.281492,0.264722,0.429991,0.241911,0.260064,0.276945,0.970990,0.046832,1.294768,772.339364,16,0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_13_amt_0p20/yolo26n_l2_combo_20_13_amt_0p20.pt,val,4.726974,2376981,53443,2.248356,0.263767,0.426918,0.242865,0.263137,0.295815,0.972345,0.056883,1.325043,754.692759,"20,13",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,6,13",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_13_amt_0p10/yolo26n_l2_combo_20_6_13_amt_0p10.pt,val,4.727382,2376981,35075,1.475611,0.257479,0.396664,0.249153,0.293391,0.259042,0.970544,0.038884,1.268469,788.351667,"20,6,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,22,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_22_16_amt_0p10/yolo26n_l2_combo_20_22_16_amt_0p10.pt,val,4.727586,2376981,64600,2.717733,0.247919,0.410612,0.258713,0.279443,0.246441,0.971702,0.043154,1.261298,792.834048,"20,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,13,16",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_13_16_amt_0p10/yolo26n_l2_combo_20_10_13_16_amt_0p10.pt,val,4.728259,2376981,55256,2.324629,0.240588,0.374992,0.266044,0.315064,0.278128,0.986363,0.046339,1.310830,762.875653,"20,10,13,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,6",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_6_amt_0p10/yolo26n_l2_combo_20_10_6_amt_0p10.pt,val,4.727382,2376981,48440,2.037879,0.238024,0.369628,0.268608,0.320427,0.259467,0.985071,0.042945,1.287482,776.709688,"20,10,6",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,22,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_22_16_amt_0p10/yolo26n_l2_combo_10_22_16_amt_0p10.pt,val,4.727647,2376981,74701,3.142684,0.234844,0.396167,0.271789,0.293888,0.243523,0.971798,0.046688,1.262009,792.387554,"10,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"6,22",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_6_22_amt_0p10/yolo26n_l2_combo_6_22_amt_0p10.pt,val,4.726769,2376981,54520,2.293666,0.231874,0.358399,0.274759,0.331657,0.276683,0.970957,0.047006,1.294646,772.411755,"6,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,6,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_22_amt_0p10/yolo26n_l2_combo_20_6_22_amt_0p10.pt,val,4.727382,2376981,69496,2.923709,0.221140,0.343275,0.285492,0.346780,0.265138,0.982748,0.065276,1.313162,761.520584,"20,6,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,22,16",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_22_16_amt_0p10/yolo26n_l2_combo_20_10_22_16_amt_0p10.pt,val,4.728259,2376981,89677,3.772727,0.219018,0.373093,0.287615,0.316962,0.270852,0.981495,0.067046,1.319392,757.924787,"20,10,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"13,22,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_13_22_16_amt_0p10/yolo26n_l2_combo_13_22_16_amt_0p10.pt,val,4.727647,2376981,61336,2.580416,0.217734,0.352973,0.288898,0.337082,0.284100,0.991349,0.062399,1.337848,747.468976,"13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,16",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_16_amt_0p20/yolo26n_l2_combo_20_16_amt_0p20.pt,val,4.726974,2376981,36643,1.541577,0.211840,0.410958,0.294792,0.279097,0.249724,0.977907,0.062174,1.289805,775.310895,"20,16",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"6,16",2,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_6_16_amt_0p10/yolo26n_l2_combo_6_16_amt_0p10.pt,val,4.726769,2376981,11875,0.499583,0.208402,0.306928,0.298231,0.383127,0.262078,0.973034,0.041828,1.276940,783.122137,"6,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,6,13",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_13_amt_0p10/yolo26n_l2_combo_10_6_13_amt_0p10.pt,val,4.727443,2376981,45176,1.900562,0.206436,0.307025,0.300196,0.383030,0.254139,0.970673,0.056130,1.280942,780.675631,"10,6,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"13,22",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_13_22_amt_0p20/yolo26n_l2_combo_13_22_amt_0p20.pt,val,4.726974,2376981,115885,4.875302,0.198432,0.308657,0.308200,0.381398,0.258975,0.984100,0.064928,1.308003,764.524423,"13,22",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"6,13,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_6_13_22_amt_0p10/yolo26n_l2_combo_6_13_22_amt_0p10.pt,val,4.727443,2376981,66232,2.786392,0.198237,0.314897,0.308396,0.375158,0.255540,0.971006,0.043457,1.270003,787.399972,"6,13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13,22",3,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_20_13_22_amt_0p20/yolo26n_l2_combo_20_13_22_amt_0p20.pt,val,4.727586,2376981,145837,6.135388,0.198200,0.308839,0.308432,0.381216,0.247027,0.993614,0.061455,1.302096,767.992466,"20,13,22",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,6,22",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_22_amt_0p10/yolo26n_l2_combo_10_6_22_amt_0p10.pt,val,4.727443,2376981,79597,3.348659,0.192672,0.309489,0.313960,0.380566,0.275632,0.985946,0.072783,1.334362,749.421855,"10,6,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,6,13,22",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_13_22_amt_0p10/yolo26n_l2_combo_20_6_13_22_amt_0p10.pt,val,4.728055,2376981,81208,3.416435,0.191287,0.305727,0.315345,0.384328,0.248775,0.993105,0.067483,1.309362,763.730483,"20,6,13,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,6,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_6_16_amt_0p10/yolo26n_l2_combo_20_6_16_amt_0p10.pt,val,4.727382,2376981,26851,1.129626,0.190460,0.291341,0.316173,0.398714,0.270969,0.972069,0.067602,1.310639,762.986356,"20,6,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,13,22,16",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_13_22_16_amt_0p10/yolo26n_l2_combo_20_13_22_16_amt_0p10.pt,val,4.728259,2376981,76312,3.210459,0.190094,0.313626,0.316538,0.376429,0.274526,0.980548,0.045197,1.300272,769.069824,"20,13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,6,22",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_6_22_amt_0p10/yolo26n_l2_combo_20_10_6_22_amt_0p10.pt,val,4.728055,2376981,94573,3.978702,0.186274,0.301046,0.320359,0.389009,0.263749,0.985248,0.071005,1.320002,757.574745,"20,10,6,22",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,6,13",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_6_13_amt_0p10/yolo26n_l2_combo_20_10_6_13_amt_0p10.pt,val,4.728055,2376981,60152,2.530605,0.177079,0.279174,0.329554,0.410881,0.285026,0.986980,0.051514,1.323520,755.561105,"20,10,6,13",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,16",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_10_16_amt_0p20/yolo26n_l2_combo_10_16_amt_0p20.pt,val,4.726974,2376981,56077,2.359169,0.171440,0.280827,0.335192,0.409229,0.257191,0.971382,0.066327,1.294900,772.260207,"10,16",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,6,16",3,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_6_16_amt_0p10/yolo26n_l2_combo_10_6_16_amt_0p10.pt,val,4.727443,2376981,36952,1.554577,0.163295,0.252023,0.343338,0.438032,0.252169,0.990316,0.072902,1.315387,760.232355,"10,6,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,13,22,16",4,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_10_13_22_16_amt_0p10/yolo26n_l2_combo_10_13_22_16_amt_0p10.pt,val,4.728259,2376981,86413,3.635410,0.159679,0.268520,0.346954,0.421535,0.258487,0.970873,0.042938,1.272299,785.978931,"10,13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
l2_structured,"10,13",2,0.20,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p20/combo_10_13_amt_0p20/yolo26n_l2_combo_10_13_amt_0p20.pt,val,4.726974,2376981,72877,3.065948,0.154215,0.227591,0.352418,0.462465,0.275062,0.982144,0.065472,1.322678,756.042046,"10,13",0.2,mask-based structured pruning; architecture shape unchanged
l2_structured,"20,10,13,22,16",5,0.10,L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_13_22_16_amt_0p10/yolo26n_l2_combo_20_10_13_22_16_amt_0p10.pt,val,4.729848,2376981,101389,4.265453,0.151037,0.255775,0.355595,0.434281,0.252379,0.995260,0.060730,1.308369,764.310203,"20,10,13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
