layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
6,C3k2,cv1.conv,128,51,0.4,6528
6,C3k2,cv2.conv,128,51,0.4,9792
6,C3k2,m.0.cv1.conv,32,13,0.4,832
6,C3k2,m.0.cv2.conv,32,13,0.4,832
6,C3k2,m.0.cv3.conv,64,26,0.4,1664
6,C3k2,m.0.m.0.cv1.conv,32,13,0.4,3744
6,C3k2,m.0.m.0.cv2.conv,32,13,0.4,3744
6,C3k2,m.0.m.1.cv1.conv,32,13,0.4,3744
6,C3k2,m.0.m.1.cv2.conv,32,13,0.4,3744
