model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
3_global_L1_p56_320_int8,11,320,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,21.38877619,25.93170257,829.36434595,0.52102847,855.81707699,833.84982750,1030.36140040,1.16847400,877.20585319,858.67435900,1054.16038535,1.13848158,47.23828125,190.08383049,95.04191524,2
