model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
3_global_L1,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,15,1,22.59619874,74.30460683,7736.77223557,1.82251670,7812.89935911,7860.90946550,7932.46716025,0.12799346,7835.49555785,7881.74909800,7956.89395945,0.12757712,106.13671875,192.08120570,96.04060285,2
