method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.240568,1.026077,0.097228,1.363874,733.205702,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_6_22_amt_0p10/yolo26n_l1_combo_6_22_amt_0p10.pt,val,4.726769,2376981,54594,2.296779,0.505943,0.688124,0.000689,0.001931,0.310005,0.985558,0.066103,1.361666,734.394399,"6,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
