method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.302648,1.017346,0.079106,1.399101,714.744847,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_amt_0p10/yolo26n_l1_combo_20_7_amt_0p10.pt,val,4.726769,2376981,44240,1.861184,0.506865,0.689951,-0.000233,0.000104,0.258170,0.984227,0.046133,1.288531,776.077822,"20,7",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
