method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.239210,1.016444,0.068662,1.324317,755.106464,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_17_amt_0p10/yolo26n_l1_combo_20_22_10_17_amt_0p10.pt,val,4.728198,2376981,89114,3.749041,0.505268,0.688167,0.001365,0.001888,0.240703,0.998032,0.070095,1.308831,764.040781,"20,22,10,17",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
