method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.239916,1.016736,0.080548,1.337201,747.830728,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l1_unstructured_combo_top6_amt_0p10/combo_20_10_13_22_amt_0p10/yolo26n_l1_combo_20_10_13_22_amt_0p10.pt,val,4.728259,2376981,97309,4.093806,0.505616,0.688064,0.001017,0.001991,0.255129,0.982810,0.049508,1.287447,776.730840,"20,10,13,22",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
