layer_id,layer_type,conv_name,total_weights,pruned_weights,amount,new_zero_weights
16,C3k2,cv1.conv,16384,6554,0.4,6554
16,C3k2,cv2.conv,6144,2458,0.4,2458
16,C3k2,m.0.cv1.conv,512,205,0.4,205
16,C3k2,m.0.cv2.conv,512,205,0.4,205
16,C3k2,m.0.cv3.conv,1024,410,0.4,410
16,C3k2,m.0.m.0.cv1.conv,2304,922,0.4,922
16,C3k2,m.0.m.0.cv2.conv,2304,922,0.4,922
16,C3k2,m.0.m.1.cv1.conv,2304,922,0.4,922
16,C3k2,m.0.m.1.cv2.conv,2304,922,0.4,922
