epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.84551,3.98091,7.95656,0.01712,1e-05,0.00305,0,0,3.90626,6.46472,0.02789,2e-05,2e-05,2e-05
