method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.276823,1.007834,0.048678,1.333335,749.998920,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_amount_sweep/layer_16_amt_0p05/yolo26n_l2_layer_16_amt_0p05.pt,val,4.726361,2376981,1763,0.074170,0.467004,0.650860,0.039628,0.039195,0.256768,0.986085,0.069655,1.312508,761.899901,16,0.05,mask-based structured pruning; architecture shape unchanged
