method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.314959,1.024799,0.088183,1.427942,700.308790,,,original trained model
L1 unstructured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_8_17_amt_0p10/yolo26n_l1_combo_7_22_10_8_17_amt_0p10.pt,val,4.729196,2376981,138263,5.816748,0.505982,0.687767,0.000651,0.002288,0.391917,0.998018,0.051849,1.441784,693.585225,"7,22,10,8,17",0.1,mask-based unstructured pruning; sparse weights with unchanged architecture shape
