method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.234571,1.005565,0.046171,1.286307,777.419571,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_combo_top6_amt_0p10/combo_20_10_13_22_16_amt_0p10/yolo26n_l2_combo_20_10_13_22_16_amt_0p10.pt,val,4.729848,2376981,101389,4.265453,0.151037,0.255775,0.355595,0.434281,0.252379,0.995260,0.060730,1.308369,764.310203,"20,10,13,22,16",0.1,mask-based structured pruning; architecture shape unchanged
