model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
3_global_L1_p10_320,11,320,2,5,3,50,150,0.25000000,0.69999999,300,2,2100,15,1,21.29054581,25.69925049,1870.45253535,0.53044630,1896.68223214,1855.39414150,2117.79293285,0.52723645,1917.97277795,1879.64791350,2133.53162310,0.52104441,64.97656250,191.65334141,95.82667071,2
