layer_id,layer_type,conv_name,out_channels,pruned_output_channels,amount,new_zero_weights
16,C3k2,cv1.conv,64,26,0.4,6656
16,C3k2,cv2.conv,64,26,0.4,2496
16,C3k2,m.0.cv1.conv,16,6,0.4,192
16,C3k2,m.0.cv2.conv,16,6,0.4,192
16,C3k2,m.0.cv3.conv,32,13,0.4,416
16,C3k2,m.0.m.0.cv1.conv,16,6,0.4,864
16,C3k2,m.0.m.0.cv2.conv,16,6,0.4,864
16,C3k2,m.0.m.1.cv1.conv,16,6,0.4,864
16,C3k2,m.0.m.1.cv2.conv,16,6,0.4,864
