method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.257440,1.008163,0.073264,1.338866,746.900525,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_amount_sweep/layer_16_amt_0p40/yolo26n_l2_layer_16_amt_0p40.pt,val,4.726361,2376981,13411,0.564203,0.203152,0.341129,0.303480,0.348927,0.295935,0.971947,0.043521,1.311403,762.542142,16,0.4,mask-based structured pruning; architecture shape unchanged
