model,classes,imgsz,threads,warmup,repeat,benchmark_images,measured_inferences,conf,iou,max_det,output_dims,output_w,output_h,output_c,mean_io_ms,mean_preprocess_ms,mean_inference_ms,mean_postprocess_ms,mean_compute_ms,median_compute_ms,p95_compute_ms,compute_fps,mean_total_ms,median_total_ms,p95_total_ms,total_fps,peak_rss_mib,raw_process_cpu_percent,normalized_board_cpu_percent,logical_cores
4_layer_replacement_p56,11,640,2,5,3,50,150,0.25000000,0.69999999,300,2,8400,15,1,22.57102909,72.76211471,8174.21065525,1.78127945,8248.75404941,8280.81192900,8413.30474465,0.12123043,8271.32507851,8305.89558900,8438.56711375,0.12085877,127.17187500,189.47366823,94.73683412,2
