method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.250655,1.016693,0.073363,1.340711,745.872840,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_combo_new_top6_amt_0p20/combo_20_7_amt_0p20/yolo26n_l2_combo_20_7_amt_0p20.pt,val,4.726769,2376981,88707,3.731919,0.431699,0.620957,0.074934,0.069098,0.261733,0.994980,0.091016,1.347729,741.988910,"20,7",0.2,mask-based structured pruning; architecture shape unchanged
